100	0.12	0.09	0.09	0	0	0.12
200	0.13	0.15	0.15	0	0	0.13
300	0.17	0.16	0.16	0	0	0.17
400	0.19	0.17	0.17	0	0	0.19
500	0.19	0.19	0.19	0	0	0.19
600	0.18	0.21	0.21	0	0	0.18
700	0.18	0.22	0.22	0	0	0.18
800	0.19	0.23	0.23	0	0	0.19
900	0.2	0.24	0.24	0	0	0.2
1000	0.2	0.25	0.25	0	0	0.2
1100	0.19	0.25	0.25	0	0	0.19
1200	0.19	0.27	0.27	0	0	0.19
1300	0.19	0.26	0.26	0	0	0.19
1400	0.19	0.28	0.28	0	0	0.19
1500	0.19	0.3	0.3	0	0	0.19
1600	0.2	0.3	0.3	0	0	0.2
1700	0.21	0.3	0.3	0	0	0.21
1800	0.22	0.31	0.31	0	0	0.22
1900	0.22	0.32	0.32	0	0	0.22
2000	0.24	0.32	0.32	0	0	0.24
2100	0.24	0.34	0.34	0	0	0.24
2200	0.24	0.34	0.34	0	0	0.24
2300	0.23	0.34	0.34	0	0	0.23
2400	0.23	0.34	0.34	0	0	0.23
2500	0.23	0.36	0.36	0	0	0.23
2600	0.22	0.37	0.37	0	0	0.22
2700	0.22	0.37	0.37	0	0	0.22
2800	0.22	0.38	0.38	0	0	0.22
2900	0.22	0.39	0.39	0	0	0.22
3000	0.23	0.38	0.38	0	0	0.23
3100	0.23	0.37	0.37	0	0	0.23
3200	0.24	0.38	0.38	0	0	0.24
3300	0.24	0.4	0.4	0	0	0.24
3400	0.24	0.4	0.4	0	0	0.24
3500	0.25	0.41	0.41	0	0	0.25
3600	0.25	0.43	0.43	0	0	0.25
3700	0.25	0.43	0.43	0	0	0.25
3800	0.25	0.43	0.43	0	0	0.25
3900	0.25	0.43	0.43	0	0	0.25
4000	0.26	0.43	0.43	0	0	0.26
4100	0.26	0.43	0.43	0	0	0.26
4200	0.26	0.44	0.44	0	0	0.26
4300	0.26	0.44	0.44	0	0	0.26
4400	0.27	0.44	0.44	0	0	0.27
4500	0.25	0.46	0.46	0	0	0.25
4600	0.25	0.46	0.46	0	0	0.25
4700	0.25	0.46	0.46	0	0	0.25
4800	0.24	0.46	0.46	0	0	0.24
4900	0.24	0.46	0.46	0	0	0.24
5000	0.24	0.47	0.47	0	0	0.24
5100	0.24	0.48	0.48	0	0	0.24
5200	0.25	0.48	0.48	0	0	0.25
5300	0.26	0.47	0.47	0	0	0.26
