100	0.09	0.07	0.07	0	0	0.09
200	0.09	0.1	0.1	0	0	0.09
300	0.12	0.11	0.11	0	0	0.12
400	0.14	0.12	0.12	0	0	0.14
500	0.15	0.13	0.13	0	0	0.15
600	0.16	0.15	0.15	0	0	0.16
700	0.18	0.15	0.15	0	0	0.18
800	0.17	0.15	0.15	0	0	0.17
900	0.18	0.16	0.16	0	0	0.18
1000	0.2	0.16	0.16	0	0	0.2
1100	0.22	0.16	0.16	0	0	0.22
1200	0.23	0.16	0.16	0	0	0.23
1300	0.22	0.19	0.19	0	0	0.22
1400	0.22	0.2	0.2	0	0	0.22
1500	0.22	0.21	0.21	0	0	0.22
1600	0.23	0.22	0.22	0	0	0.23
1700	0.23	0.23	0.23	0	0	0.23
1800	0.23	0.24	0.24	0	0	0.23
1900	0.23	0.24	0.24	0	0	0.23
2000	0.25	0.24	0.24	0	0	0.25
2100	0.25	0.25	0.25	0	0	0.25
2200	0.26	0.25	0.25	0	0	0.26
2300	0.26	0.27	0.27	0	0	0.26
2400	0.27	0.28	0.28	0	0	0.27
2500	0.27	0.28	0.28	0	0	0.27
2600	0.28	0.26	0.26	0	0	0.28
2700	0.28	0.25	0.25	0	0	0.28
2800	0.27	0.26	0.26	0	0	0.27
2900	0.28	0.26	0.26	0	0	0.28
3000	0.27	0.26	0.26	0	0	0.27
3100	0.27	0.27	0.27	0	0	0.27
3200	0.26	0.26	0.26	0	0	0.26
3300	0.28	0.26	0.26	0	0	0.28
3400	0.28	0.26	0.26	0	0	0.28
3500	0.27	0.27	0.27	0	0	0.27
3600	0.28	0.28	0.28	0	0	0.28
3700	0.29	0.28	0.28	0	0	0.29
3800	0.29	0.28	0.28	0	0	0.29
3900	0.3	0.28	0.28	0	0	0.3
4000	0.29	0.28	0.28	0	0	0.29
4100	0.29	0.29	0.29	0	0	0.29
4200	0.29	0.29	0.29	0	0	0.29
4300	0.29	0.29	0.29	0	0	0.29
4400	0.29	0.29	0.29	0	0	0.29
4500	0.28	0.29	0.29	0	0	0.28
4600	0.28	0.29	0.29	0	0	0.28
4700	0.28	0.29	0.29	0	0	0.28
4800	0.29	0.29	0.29	0	0	0.29
4900	0.3	0.3	0.3	0	0	0.3
5000	0.31	0.31	0.31	0	0	0.31
5100	0.31	0.31	0.31	0	0	0.31
5200	0.31	0.32	0.32	0	0	0.31
5300	0.32	0.34	0.34	0	0	0.32
5400	0.32	0.35	0.35	0	0	0.32
5500	0.32	0.35	0.35	0	0	0.32
